year,state,county_name,poverty,median_income
2012,IA,Dickinson County,0,0
2012,IA,Dubuque County,0,0
2012,IA,Emmet County,0,0
2012,IA,Fayette County,0,0
2012,IA,Floyd County,0,0
2012,IA,Franklin County,0,0
2012,IA,Fremont County,0,0
2012,IA,Greene County,0,0
2012,IA,Grundy County,0,0
2012,IA,Guthrie County,0,0
2012,IA,Hamilton County,0,0
2012,IA,Hancock County,0,0
2012,IA,Hardin County,0,0
2012,IA,Harrison County,0,0
2012,IA,Henry County,0,0
2012,IA,Howard County,0,0
2012,IA,Humboldt County,0,0
2012,IA,Ida County,0,0
2012,IA,Iowa County,0,0
2012,IA,Jackson County,0,0
2012,IA,Jasper County,0,0
2012,IA,Jefferson County,0,0
2012,IA,Johnson County,0,0
2012,IA,Jones County,0,0
2012,IA,Keokuk County,0,0
2012,IA,Kossuth County,0,0
2012,IA,Lee County,0,0
2012,IA,Linn County,0,0
2012,IA,Louisa County,0,0
2012,IA,Lucas County,0,0
2012,IA,Lyon County,0,0
2012,IA,Madison County,0,0
2012,IA,Mahaska County,0,0
2012,IA,Marion County,0,0
2012,IA,Marshall County,0,0
2012,IA,Mills County,0,0
2012,IA,Mitchell County,0,0
2012,IA,Monona County,0,0
2012,IA,Monroe County,0,0
2012,IA,Montgomery County,0,0
2012,IA,Muscatine County,0,0
2012,IA,O'Brien County,0,0
2012,IA,Osceola County,0,0
2012,IA,Page County,0,0
2012,IA,Palo Alto County,0,0
2012,IA,Plymouth County,0,0
2012,IA,Pocahontas County,0,0
2012,IA,Polk County,0,0
2012,IA,Pottawattamie County,0,0
2012,IA,Poweshiek County,0,0
2012,IA,Ringgold County,0,0
2012,IA,Sac County,0,0
2012,IA,Scott County,0,0
2012,IA,Shelby County,0,0
2012,IA,Sioux County,0,0
2012,IA,Story County,0,0
2012,IA,Tama County,0,0
2012,IA,Taylor County,0,0
2012,IA,Union County,0,0
2012,IA,Van Buren County,0,0
2012,IA,Wapello County,0,0
2012,IA,Warren County,0,0
2012,IA,Washington County,0,0
2012,IA,Wayne County,0,0
2012,IA,Webster County,0,0
2012,IA,Winnebago County,0,0
2012,IA,Winneshiek County,0,0
2012,IA,Woodbury County,0,0
2012,IA,Worth County,0,0
2012,IA,Wright County,0,0
2012,KS,Kansas,0,0
2012,KS,Allen County,0,0
2012,KS,Anderson County,0,0
2012,KS,Atchison County,0,0
2012,KS,Barber County,0,0
2012,KS,Barton County,0,0
2012,KS,Bourbon County,0,0
2012,KS,Brown County,0,0
2012,KS,Butler County,0,0
2012,KS,Chase County,0,0
2012,KS,Chautauqua County,0,0
2012,KS,Cherokee County,0,0
2012,KS,Cheyenne County,0,0
2012,KS,Clark County,0,0
2012,KS,Clay County,0,0
2012,KS,Cloud County,0,0
2012,KS,Coffey County,0,0
2012,KS,Comanche County,0,0
2012,KS,Cowley County,0,0
2012,KS,Crawford County,0,0
2012,KS,Decatur County,0,0
2012,KS,Dickinson County,0,0
2012,KS,Doniphan County,0,0
2012,KS,Douglas County,0,0
2012,KS,Edwards County,0,0
2012,KS,Elk County,0,0
2012,KS,Ellis County,0,0
2012,KS,Ellsworth County,0,0
2012,KS,Finney County,0,0
2012,KS,Ford County,0,0
2012,KS,Franklin County,0,0
2012,KS,Geary County,0,0
2012,KS,Gove County,0,0
2012,KS,Graham County,0,0
2012,KS,Grant County,0,0
2012,KS,Gray County,0,0
2012,KS,Greeley County,0,0
2012,KS,Greenwood County,0,0
2012,KS,Hamilton County,0,0
2012,KS,Harper County,0,0
2012,KS,Harvey County,0,0
2012,KS,Haskell County,0,0
2012,KS,Hodgeman County,0,0
2012,KS,Jackson County,0,0
2012,KS,Jefferson County,0,0
2012,KS,Jewell County,0,0
2012,KS,Johnson County,0,0
2012,KS,Kearny County,0,0
2012,KS,Kingman County,0,0
2012,KS,Kiowa County,0,0
2012,KS,Labette County,0,0
2012,KS,Lane County,0,0
2012,KS,Leavenworth County,0,0
2012,KS,Lincoln County,0,0
2012,KS,Linn County,0,0
2012,KS,Logan County,0,0
2012,KS,Lyon County,0,0
2012,KS,McPherson County,0,0
2012,KS,Marion County,0,0
2012,KS,Marshall County,0,0
2012,KS,Meade County,0,0
2012,KS,Miami County,0,0
2012,KS,Mitchell County,0,0
2012,KS,Montgomery County,0,0
2012,KS,Morris County,0,0
2012,KS,Morton County,0,0
2012,KS,Nemaha County,0,0
2012,KS,Neosho County,0,0
2012,KS,Ness County,0,0
2012,KS,Norton County,0,0
2012,KS,Osage County,0,0
2012,KS,Osborne County,0,0
2012,KS,Ottawa County,0,0
2012,KS,Pawnee County,0,0
2012,KS,Phillips County,0,0
2012,KS,Pottawatomie County,0,0
2012,KS,Pratt County,0,0
2012,KS,Rawlins County,0,0
2012,KS,Reno County,0,0
2012,KS,Republic County,0,0
2012,KS,Rice County,0,0
2012,KS,Riley County,0,0
2012,KS,Rooks County,0,0
2012,KS,Rush County,0,0
2012,KS,Russell County,0,0
2012,KS,Saline County,0,0
2012,KS,Scott County,0,0
2012,KS,Sedgwick County,0,0
2012,KS,Seward County,0,0
2012,KS,Shawnee County,0,0
2012,KS,Sheridan County,0,0
2012,KS,Sherman County,0,0
2012,KS,Smith County,0,0
2012,KS,Stafford County,0,0
2012,KS,Stanton County,0,0
2012,KS,Stevens County,0,0
2012,KS,Sumner County,0,0
2012,KS,Thomas County,0,0
2012,KS,Trego County,0,0
2012,KS,Wabaunsee County,0,0
2012,KS,Wallace County,0,0
2012,KS,Washington County,0,0
2012,KS,Wichita County,0,0
2012,KS,Wilson County,0,0
2012,KS,Woodson County,0,0
2012,KS,Wyandotte County,0,0
2012,KY,Kentucky,0,0
2012,KY,Adair County,0,0
2012,KY,Allen County,0,0
2012,KY,Anderson County,0,0
2012,KY,Ballard County,0,0
2012,KY,Barren County,0,0
2012,KY,Bath County,0,0
2012,KY,Bell County,0,0
2012,KY,Boone County,0,0
2012,KY,Bourbon County,0,0
2012,KY,Boyd County,0,0
2012,KY,Boyle County,0,0
2012,KY,Bracken County,0,0
2012,KY,Breathitt County,0,0
2012,KY,Breckinridge County,0,0
2012,KY,Bullitt County,0,0
2012,KY,Butler County,0,0
2012,KY,Caldwell County,0,0
2012,KY,Calloway County,0,0
2012,KY,Campbell County,0,0
2012,KY,Carlisle County,0,0
2012,KY,Carroll County,0,0
2012,KY,Carter County,0,0
2012,KY,Casey County,0,0
2012,KY,Christian County,0,0
2012,KY,Clark County,0,0
2012,KY,Clay County,0,0
2012,KY,Clinton County,0,0
2012,KY,Crittenden County,0,0
2012,KY,Cumberland County,0,0
2012,KY,Daviess County,0,0
2012,KY,Edmonson County,0,0
2012,KY,Elliott County,0,0
2012,KY,Estill County,0,0
2012,KY,Fayette County,0,0
2012,KY,Fleming County,0,0
2012,KY,Floyd County,0,0
2012,KY,Franklin County,0,0
2012,KY,Fulton County,0,0
2012,KY,Gallatin County,0,0
2012,KY,Garrard County,0,0
2012,KY,Grant County,0,0
2012,KY,Graves County,0,0
2012,KY,Grayson County,0,0
2012,KY,Green County,0,0
2012,KY,Greenup County,0,0
2012,KY,Hancock County,0,0
2012,KY,Hardin County,0,0
2012,KY,Harlan County,0,0
2012,KY,Harrison County,0,0
2012,KY,Hart County,0,0
2012,KY,Henderson County,0,0
2012,KY,Henry County,0,0
2012,KY,Hickman County,0,0
2012,KY,Hopkins County,0,0
2012,KY,Jackson County,0,0
2012,KY,Jefferson County,0,0
2012,KY,Jessamine County,0,0
2012,KY,Johnson County,0,0
2012,KY,Kenton County,0,0
2012,KY,Knott County,0,0
2012,KY,Knox County,0,0
2012,KY,Larue County,0,0
2012,KY,Laurel County,0,0
2012,KY,Lawrence County,0,0
2012,KY,Lee County,0,0
2012,KY,Leslie County,0,0
2012,KY,Letcher County,0,0
2012,KY,Lewis County,0,0
2012,KY,Lincoln County,0,0
2012,KY,Livingston County,0,0
2012,KY,Logan County,0,0
2012,KY,Lyon County,0,0
2012,KY,McCracken County,0,0
2012,KY,McCreary County,0,0
2012,KY,McLean County,0,0
2012,KY,Madison County,0,0
2012,KY,Magoffin County,0,0
2012,KY,Marion County,0,0
2012,KY,Marshall County,0,0
2012,KY,Martin County,0,0
2012,KY,Mason County,0,0
2012,KY,Meade County,0,0
2012,KY,Menifee County,0,0
2012,KY,Mercer County,0,0
2012,KY,Metcalfe County,0,0
2012,KY,Monroe County,0,0
2012,KY,Montgomery County,0,0
2012,KY,Morgan County,0,0
2012,KY,Muhlenberg County,0,0
2012,KY,Nelson County,0,0
2012,KY,Nicholas County,0,0
2012,KY,Ohio County,0,0
2012,KY,Oldham County,0,0
2012,KY,Owen County,0,0
2012,KY,Owsley County,0,0
2012,KY,Pendleton County,0,0
2012,KY,Perry County,0,0
2012,KY,Pike County,0,0
2012,KY,Powell County,0,0
2012,KY,Pulaski County,0,0
2012,KY,Robertson County,0,0
2012,KY,Rockcastle County,0,0
2012,KY,Rowan County,0,0
2012,KY,Russell County,0,0
2012,KY,Scott County,0,0
2012,KY,Shelby County,0,0
2012,KY,Simpson County,0,0
2012,KY,Spencer County,0,0
2012,KY,Taylor County,0,0
2012,KY,Todd County,0,0
2012,KY,Trigg County,0,0
2012,KY,Trimble County,0,0
2012,KY,Union County,0,0
2012,KY,Warren County,0,0
2012,KY,Washington County,0,0
2012,KY,Wayne County,0,0
2012,KY,Webster County,0,0
2012,KY,Whitley County,0,0
2012,KY,Wolfe County,0,0
2012,KY,Woodford County,0,0
2012,LA,Louisiana,0,0
2012,LA,Acadia Parish,0,0
2012,LA,Allen Parish,0,0
2012,LA,Ascension Parish,0,0
2012,LA,Assumption Parish,0,0
2012,LA,Avoyelles Parish,0,0
2012,LA,Beauregard Parish,0,0
2012,LA,Bienville Parish,0,0
2012,LA,Bossier Parish,0,0
2012,LA,Caddo Parish,0,0
2012,LA,Calcasieu Parish,0,0
2012,LA,Caldwell Parish,0,0
2012,LA,Cameron Parish,0,0
2012,LA,Catahoula Parish,0,0
2012,LA,Claiborne Parish,0,0
2012,LA,Concordia Parish,0,0
2012,LA,De Soto Parish,0,0
2012,LA,East Baton Rouge Parish,0,0
2012,LA,East Carroll Parish,0,0
2012,LA,East Feliciana Parish,0,0
2012,LA,Evangeline Parish,0,0
2012,LA,Franklin Parish,0,0
2012,LA,Grant Parish,0,0
2012,LA,Iberia Parish,0,0
2012,LA,Iberville Parish,0,0
2012,LA,Jackson Parish,0,0
2012,LA,Jefferson Parish,0,0
2012,LA,Jefferson Davis Parish,0,0
2012,LA,Lafayette Parish,0,0
2012,LA,Lafourche Parish,0,0
2012,LA,La Salle Parish,0,0
2012,LA,Lincoln Parish,0,0
2012,LA,Livingston Parish,0,0
2012,LA,Madison Parish,0,0
2012,LA,Morehouse Parish,0,0
2012,LA,Natchitoches Parish,0,0
2012,LA,Orleans Parish,0,0
2012,LA,Ouachita Parish,0,0
2012,LA,Plaquemines Parish,0,0
2012,LA,Pointe Coupee Parish,0,0
2012,LA,Rapides Parish,0,0
2012,LA,Red River Parish,0,0
2012,LA,Richland Parish,0,0
2012,LA,Sabine Parish,0,0
2012,LA,St. Bernard Parish,0,0
2012,LA,St. Charles Parish,0,0
2012,LA,St. Helena Parish,0,0
2012,LA,St. James Parish,0,0
2012,LA,St. John the Baptist Parish,0,0
2012,LA,St. Landry Parish,0,0
2012,LA,St. Martin Parish,0,0
2012,LA,St. Mary Parish,0,0
2012,LA,St. Tammany Parish,0,0
2012,LA,Tangipahoa Parish,0,0
2012,LA,Tensas Parish,0,0
2012,LA,Terrebonne Parish,0,0
2012,LA,Union Parish,0,0
2012,LA,Vermilion Parish,0,0
2012,LA,Vernon Parish,0,0
2012,LA,Washington Parish,0,0
2012,LA,Webster Parish,0,0
2012,LA,West Baton Rouge Parish,0,0
2012,LA,West Carroll Parish,0,0
2012,LA,West Feliciana Parish,0,0
2012,LA,Winn Parish,0,0
2012,ME,Maine,0,0
2012,ME,Androscoggin County,0,0
2012,ME,Aroostook County,0,0
2012,ME,Cumberland County,0,0
2012,ME,Franklin County,0,0
2012,ME,Hancock County,0,0
2012,ME,Kennebec County,0,0
2012,ME,Knox County,0,0
2012,ME,Lincoln County,0,0
2012,ME,Oxford County,0,0
2012,ME,Penobscot County,0,0
2012,ME,Piscataquis County,0,0
2012,ME,Sagadahoc County,0,0
2012,ME,Somerset County,0,0
2012,ME,Waldo County,0,0
2012,ME,Washington County,0,0
2012,ME,York County,0,0
2012,MD,Maryland,0,0
2012,MD,Allegany County,0,0
2012,MD,Anne Arundel County,0,0
2012,MD,Baltimore County,0,0
2012,MD,Calvert County,0,0
2012,MD,Caroline County,0,0
2012,MD,Carroll County,0,0
2012,MD,Cecil County,0,0
2012,MD,Charles County,0,0
2012,MD,Dorchester County,0,0
2012,MD,Frederick County,0,0
2012,MD,Garrett County,0,0
2012,MD,Harford County,0,0
2012,MD,Howard County,0,0
2012,MD,Kent County,0,0
2012,MD,Montgomery County,0,0
2012,MD,Prince George's County,0,0
2012,MD,Queen Anne's County,0,0
2012,MD,St. Mary's County,0,0
2012,MD,Somerset County,0,0
2012,MD,Talbot County,0,0
2012,MD,Washington County,0,0
2012,MD,Wicomico County,0,0
2012,MD,Worcester County,0,0
2012,MD,Baltimore city,0,0
2012,MA,Massachusetts,0,0
2012,MA,Barnstable County,0,0
2012,MA,Berkshire County,0,0
2012,MA,Bristol County,0,0
2012,MA,Dukes County,0,0
2012,MA,Essex County,0,0
2012,MA,Franklin County,0,0
2012,MA,Hampden County,0,0
2012,MA,Hampshire County,0,0
2012,MA,Middlesex County,0,0
2012,MA,Nantucket County,0,0
2012,MA,Norfolk County,0,0
2012,MA,Plymouth County,0,0
2012,MA,Suffolk County,0,0
2012,MA,Worcester County,0,0
2012,MI,Michigan,0,0
2012,MI,Alcona County,0,0
2012,MI,Alger County,0,0
2012,MI,Allegan County,0,0
2012,MI,Alpena County,0,0
2012,MI,Antrim County,0,0
2012,MI,Arenac County,0,0
2012,MI,Baraga County,0,0
2012,MI,Barry County,0,0
2012,MI,Bay County,0,0
2012,MI,Benzie County,0,0
2012,MI,Berrien County,0,0
2012,MI,Branch County,0,0
2012,MI,Calhoun County,0,0
2012,MI,Cass County,0,0
2012,MI,Charlevoix County,0,0
2012,MI,Cheboygan County,0,0
2012,MI,Chippewa County,0,0
2012,MI,Clare County,0,0
2012,MI,Clinton County,0,0
2012,MI,Crawford County,0,0
2012,MI,Delta County,0,0
2012,MI,Dickinson County,0,0
2012,MI,Eaton County,0,0
2012,MI,Emmet County,0,0
2012,MI,Genesee County,0,0
2012,MI,Gladwin County,0,0
2012,MI,Gogebic County,0,0
2012,MI,Grand Traverse County,0,0
2012,MI,Gratiot County,0,0
2012,MI,Hillsdale County,0,0
2012,MI,Houghton County,0,0
2012,MI,Huron County,0,0
2012,MI,Ingham County,0,0
2012,MI,Ionia County,0,0
2012,MI,Iosco County,0,0
2012,MI,Iron County,0,0
2012,MI,Isabella County,0,0
2012,MI,Jackson County,0,0
2012,MI,Kalamazoo County,0,0
2012,MI,Kalkaska County,0,0
2012,MI,Kent County,0,0
2012,MI,Keweenaw County,0,0
2012,MI,Lake County,0,0
2012,MI,Lapeer County,0,0
2012,MI,Leelanau County,0,0
2012,MI,Lenawee County,0,0
2012,MI,Livingston County,0,0
2012,MI,Luce County,0,0
2012,MI,Mackinac County,0,0
2012,MI,Macomb County,0,0
2012,MI,Manistee County,0,0
2012,MI,Marquette County,0,0
2012,MI,Mason County,0,0
2012,MI,Mecosta County,0,0
2012,MI,Menominee County,0,0
2012,MI,Midland County,0,0
2012,MI,Missaukee County,0,0
2012,MI,Monroe County,0,0
2012,MI,Montcalm County,0,0
2012,MI,Montmorency County,0,0
2012,MI,Muskegon County,0,0
2012,MI,Newaygo County,0,0
2012,MI,Oakland County,0,0
2012,MI,Oceana County,0,0
2012,MI,Ogemaw County,0,0
2012,MI,Ontonagon County,0,0
2012,MI,Osceola County,0,0
2012,MI,Oscoda County,0,0
2012,MI,Otsego County,0,0
2012,MI,Ottawa County,0,0
2012,MI,Presque Isle County,0,0
2012,MI,Roscommon County,0,0
2012,MI,Saginaw County,0,0
2012,MI,St. Clair County,0,0
2012,MI,St. Joseph County,0,0
2012,MI,Sanilac County,0,0
2012,MI,Schoolcraft County,0,0
2012,MI,Shiawassee County,0,0
2012,MI,Tuscola County,0,0
2012,MI,Van Buren County,0,0
2012,MI,Washtenaw County,0,0
2012,MI,Wayne County,0,0
2012,MI,Wexford County,0,0
2012,MN,Minnesota,0,0
2012,MN,Aitkin County,0,0
2012,MN,Anoka County,0,0
2012,MN,Becker County,0,0
2012,MN,Beltrami County,0,0
2012,MN,Benton County,0,0
2012,MN,Big Stone County,0,0
2012,MN,Blue Earth County,0,0
2012,MN,Brown County,0,0
2012,MN,Carlton County,0,0
2012,MN,Carver County,0,0
2012,MN,Cass County,0,0
2012,MN,Chippewa County,0,0
2012,MN,Chisago County,0,0
2012,MN,Clay County,0,0
2012,MN,Clearwater County,0,0
2012,MN,Cook County,0,0
2012,MN,Cottonwood County,0,0
2012,MN,Crow Wing County,0,0
2012,MN,Dakota County,0,0
2012,MN,Dodge County,0,0
2012,MN,Douglas County,0,0
2012,MN,Faribault County,0,0
2012,MN,Fillmore County,0,0
2012,MN,Freeborn County,0,0
2012,MN,Goodhue County,0,0
2012,MN,Grant County,0,0
2012,MN,Hennepin County,0,0
2012,MN,Houston County,0,0
2012,MN,Hubbard County,0,0
2012,MN,Isanti County,0,0
2012,MN,Itasca County,0,0
2012,MN,Jackson County,0,0
2012,MN,Kanabec County,0,0
2012,MN,Kandiyohi County,0,0
2012,MN,Kittson County,0,0
2012,MN,Koochiching County,0,0
2012,MN,Lac qui Parle County,0,0
2012,MN,Lake County,0,0
2012,MN,Lake of the Woods County,0,0
2012,MN,Le Sueur County,0,0
2012,MN,Lincoln County,0,0
2012,MN,Lyon County,0,0
2012,MN,McLeod County,0,0
2012,MN,Mahnomen County,0,0
2012,MN,Marshall County,0,0
2012,MN,Martin County,0,0
2012,MN,Meeker County,0,0
2012,MN,Mille Lacs County,0,0
2012,MN,Morrison County,0,0
2012,MN,Mower County,0,0
2012,MN,Murray County,0,0
2012,MN,Nicollet County,0,0
2012,MN,Nobles County,0,0
2012,MN,Norman County,0,0
2012,MN,Olmsted County,0,0
2012,MN,Otter Tail County,0,0
2012,MN,Pennington County,0,0
2012,MN,Pine County,0,0
2012,MN,Pipestone County,0,0
2012,MN,Polk County,0,0
2012,MN,Pope County,0,0
2012,MN,Ramsey County,0,0
2012,MN,Red Lake County,0,0
2012,MN,Redwood County,0,0
2012,MN,Renville County,0,0
2012,MN,Rice County,0,0
2012,MN,Rock County,0,0
2012,MN,Roseau County,0,0
2012,MN,St. Louis County,0,0
2012,MN,Scott County,0,0
2012,MN,Sherburne County,0,0
2012,MN,Sibley County,0,0
2012,MN,Stearns County,0,0
2012,MN,Steele County,0,0
2012,MN,Stevens County,0,0
2012,MN,Swift County,0,0
2012,MN,Todd County,0,0
2012,MN,Traverse County,0,0
2012,MN,Wabasha County,0,0
2012,MN,Wadena County,0,0
2012,MN,Waseca County,0,0
2012,MN,Washington County,0,0
2012,MN,Watonwan County,0,0
2012,MN,Wilkin County,0,0
2012,MN,Winona County,0,0
2012,MN,Wright County,0,0
2012,MN,Yellow Medicine County,0,0
2012,MS,Mississippi,0,0
2012,MS,Adams County,0,0
2012,MS,Alcorn County,0,0
2012,MS,Amite County,0,0
2012,MS,Attala County,0,0
2012,MS,Benton County,0,0
2012,MS,Bolivar County,0,0
2012,MS,Calhoun County,0,0
2012,MS,Carroll County,0,0
2012,MS,Chickasaw County,0,0
2012,MS,Choctaw County,0,0
2012,MS,Claiborne County,0,0
2012,MS,Clarke County,0,0
2012,MS,Clay County,0,0
2012,MS,Coahoma County,0,0
2012,MS,Copiah County,0,0
2012,MS,Covington County,0,0
2012,MS,DeSoto County,0,0
2012,MS,Forrest County,0,0
2012,MS,Franklin County,0,0
2012,MS,George County,0,0
2012,MS,Greene County,0,0
2012,MS,Grenada County,0,0
2012,MS,Hancock County,0,0
2012,MS,Harrison County,0,0
2012,MS,Hinds County,0,0
2012,MS,Holmes County,0,0
2012,MS,Humphreys County,0,0
2012,MS,Issaquena County,0,0
2012,MS,Itawamba County,0,0
2012,MS,Jackson County,0,0
2012,MS,Jasper County,0,0
2012,MS,Jefferson County,0,0
2012,MS,Jefferson Davis County,0,0
2012,MS,Jones County,0,0
2012,MS,Kemper County,0,0
2012,MS,Lafayette County,0,0
2012,MS,Lamar County,0,0
2012,MS,Lauderdale County,0,0
2012,MS,Lawrence County,0,0
2012,MS,Leake County,0,0
2012,MS,Lee County,0,0
2012,MS,Leflore County,0,0
2012,MS,Lincoln County,0,0
2012,MS,Lowndes County,0,0
2012,MS,Madison County,0,0
2012,MS,Marion County,0,0
2012,MS,Marshall County,0,0
2012,MS,Monroe County,0,0
2012,MS,Montgomery County,0,0
2012,MS,Neshoba County,0,0
2012,MS,Newton County,0,0
2012,MS,Noxubee County,0,0
2012,MS,Oktibbeha County,0,0
2012,MS,Panola County,0,0
2012,MS,Pearl River County,0,0
2012,MS,Perry County,0,0
2012,MS,Pike County,0,0
2012,MS,Pontotoc County,0,0
2012,MS,Prentiss County,0,0
2012,MS,Quitman County,0,0
2012,MS,Rankin County,0,0
2012,MS,Scott County,0,0
2012,MS,Sharkey County,0,0
2012,MS,Simpson County,0,0
2012,MS,Smith County,0,0
2012,MS,Stone County,0,0
2012,MS,Sunflower County,0,0
2012,MS,Tallahatchie County,0,0
2012,MS,Tate County,0,0
2012,MS,Tippah County,0,0
2012,MS,Tishomingo County,0,0
2012,MS,Tunica County,0,0
2012,MS,Union County,0,0
2012,MS,Walthall County,0,0
2012,MS,Warren County,0,0
2012,MS,Washington County,0,0
2012,MS,Wayne County,0,0
2012,MS,Webster County,0,0
2012,MS,Wilkinson County,0,0
2012,MS,Winston County,0,0
2012,MS,Yalobusha County,0,0
2012,MS,Yazoo County,0,0
2012,MO,Missouri,0,0
2012,MO,Adair County,0,0
2012,MO,Andrew County,0,0
2012,MO,Atchison County,0,0
2012,MO,Audrain County,0,0
2012,MO,Barry County,0,0
2012,MO,Barton County,0,0
2012,MO,Bates County,0,0
2012,MO,Benton County,0,0
2012,MO,Bollinger County,0,0
2012,MO,Boone County,0,0
2012,MO,Buchanan County,0,0
2012,MO,Butler County,0,0
2012,MO,Caldwell County,0,0
2012,MO,Callaway County,0,0
2012,MO,Camden County,0,0
2012,MO,Cape Girardeau County,0,0
2012,MO,Carroll County,0,0
2012,MO,Carter County,0,0
2012,MO,Cass County,0,0
2012,MO,Cedar County,0,0
2012,MO,Chariton County,0,0
2012,MO,Christian County,0,0
2012,MO,Clark County,0,0
2012,MO,Clay County,0,0
2012,MO,Clinton County,0,0
2012,MO,Cole County,0,0
2012,MO,Cooper County,0,0
2012,MO,Crawford County,0,0
2012,MO,Dade County,0,0
2012,MO,Dallas County,0,0
2012,MO,Daviess County,0,0
2012,MO,DeKalb County,0,0
2012,MO,Dent County,0,0
2012,MO,Douglas County,0,0
2012,MO,Dunklin County,0,0
2012,MO,Franklin County,0,0
2012,MO,Gasconade County,0,0
2012,MO,Gentry County,0,0
2012,MO,Greene County,0,0
2012,MO,Grundy County,0,0
2012,MO,Harrison County,0,0
2012,MO,Henry County,0,0
2012,MO,Hickory County,0,0
2012,MO,Holt County,0,0
2012,MO,Howard County,0,0
2012,MO,Howell County,0,0
2012,MO,Iron County,0,0
2012,MO,Jackson County,0,0
2012,MO,Jasper County,0,0
2012,MO,Jefferson County,0,0
2012,MO,Johnson County,0,0
2012,MO,Knox County,0,0
2012,MO,Laclede County,0,0
2012,MO,Lafayette County,0,0
2012,MO,Lawrence County,0,0
2012,MO,Lewis County,0,0
2012,MO,Lincoln County,0,0
2012,MO,Linn County,0,0
2012,MO,Livingston County,0,0
2012,MO,McDonald County,0,0
2012,MO,Macon County,0,0
2012,MO,Madison County,0,0
2012,MO,Maries County,0,0
2012,MO,Marion County,0,0
2012,MO,Mercer County,0,0
2012,MO,Miller County,0,0
2012,MO,Mississippi County,0,0
2012,MO,Moniteau County,0,0
2012,MO,Monroe County,0,0
2012,MO,Montgomery County,0,0
2012,MO,Morgan County,0,0
2012,MO,New Madrid County,0,0
2012,MO,Newton County,0,0
2012,MO,Nodaway County,0,0
2012,MO,Oregon County,0,0
2012,MO,Osage County,0,0
2012,MO,Ozark County,0,0
2012,MO,Pemiscot County,0,0
2012,MO,Perry County,0,0
2012,MO,Pettis County,0,0
2012,MO,Phelps County,0,0
2012,MO,Pike County,0,0
2012,MO,Platte County,0,0
2012,MO,Polk County,0,0
2012,MO,Pulaski County,0,0
2012,MO,Putnam County,0,0
2012,MO,Ralls County,0,0
2012,MO,Randolph County,0,0
2012,MO,Ray County,0,0
2012,MO,Reynolds County,0,0
2012,MO,Ripley County,0,0
2012,MO,St. Charles County,0,0
2012,MO,St. Clair County,0,0
2012,MO,Ste. Genevieve County,0,0
2012,MO,St. Francois County,0,0
2012,MO,St. Louis County,0,0
2012,MO,Saline County,0,0
2012,MO,Schuyler County,0,0
2012,MO,Scotland County,0,0
2012,MO,Scott County,0,0
2012,MO,Shannon County,0,0
2012,MO,Shelby County,0,0
2012,MO,Stoddard County,0,0
2012,MO,Stone County,0,0
2012,MO,Sullivan County,0,0
2012,MO,Taney County,0,0
2012,MO,Texas County,0,0
2012,MO,Vernon County,0,0
2012,MO,Warren County,0,0
2012,MO,Washington County,0,0
2012,MO,Wayne County,0,0
2012,MO,Webster County,0,0
2012,MO,Worth County,0,0
2012,MO,Wright County,0,0
2012,MO,St. Louis city,0,0
2012,MT,Montana,0,0
2012,MT,Beaverhead County,0,0
2012,MT,Big Horn County,0,0
2012,MT,Blaine County,0,0
2012,MT,Broadwater County,0,0
2012,MT,Carbon County,0,0
2012,MT,Carter County,0,0
2012,MT,Cascade County,0,0
2012,MT,Chouteau County,0,0
2012,MT,Custer County,0,0
2012,MT,Daniels County,0,0
2012,MT,Dawson County,0,0
2012,MT,Deer Lodge County,0,0
2012,MT,Fallon County,0,0
2012,MT,Fergus County,0,0
2012,MT,Flathead County,0,0
2012,MT,Gallatin County,0,0
2012,MT,Garfield County,0,0
2012,MT,Glacier County,0,0
2012,MT,Golden Valley County,0,0
2012,MT,Granite County,0,0
2012,MT,Hill County,0,0
2012,MT,Jefferson County,0,0
2012,MT,Judith Basin County,0,0
2012,MT,Lake County,0,0
2012,MT,Lewis and Clark County,0,0
2012,MT,Liberty County,0,0
2012,MT,Lincoln County,0,0
2012,MT,McCone County,0,0
2012,MT,Madison County,0,0
2012,MT,Meagher County,0,0
2012,MT,Mineral County,0,0
2012,MT,Missoula County,0,0
2012,MT,Musselshell County,0,0
2012,MT,Park County,0,0
2012,MT,Petroleum County,0,0
2012,MT,Phillips County,0,0
2012,MT,Pondera County,0,0
2012,MT,Powder River County,0,0
2012,MT,Powell County,0,0
2012,MT,Prairie County,0,0
2012,MT,Ravalli County,0,0
2012,MT,Richland County,0,0
2012,MT,Roosevelt County,0,0
2012,MT,Rosebud County,0,0
2012,MT,Sanders County,0,0
2012,MT,Sheridan County,0,0
2012,MT,Silver Bow County,0,0
2012,MT,Stillwater County,0,0
2012,MT,Sweet Grass County,0,0
2012,MT,Teton County,0,0
2012,MT,Toole County,0,0
2012,MT,Treasure County,0,0
2012,MT,Valley County,0,0
2012,MT,Wheatland County,0,0
2012,MT,Wibaux County,0,0
2012,MT,Yellowstone County,0,0
2012,NE,Nebraska,0,0
2012,NE,Adams County,0,0
2012,NE,Antelope County,0,0
2012,NE,Arthur County,0,0
2012,NE,Banner County,0,0
2012,NE,Blaine County,0,0
2012,NE,Boone County,0,0
2012,NE,Box Butte County,0,0
2012,NE,Boyd County,0,0
2012,NE,Brown County,0,0
